LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL,UPRN,UPRN_SOURCE
29915760202017012216292326849000,CAMBRIDGE WING,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820004,116,113,114,E,705,614,0,Hospital - Clinical And Research,2016-10-06,E09000033,E14000639,Greater London Authority,2017-01-22,Hospital - Clinical And Research,Natural Gas,,,,9401.48,336,370,136,90,0,0,705,725,617,574,0,0,Yes,,2,1,Heating and Natural Ventilation,S6;,"CAMBRIDGE WING, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2016-09-30,2016-06-30,2017-01-22 16:29:23,Standard Occupancy,,
29916160242017012216515826889000,OUTPATIENTS DEPARTMENT,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820008,54,59,62,C,168,42,0,Hospital - Clinical And Research,2016-10-06,E09000033,E14000639,Greater London Authority,2017-01-22,Hospital - Clinical And Research,Natural Gas,,,,3203.04,68,370,95,90,0,0,170,190,67,49,0,0,Yes,,2,1,Mixed-mode with Natural Ventilation,S6;,"OUTPATIENTS DEPARTMENT, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2016-09-30,2016-06-30,2017-01-22 16:51:58,Standard Occupancy,,
6953940002009010509352379109000,,H M Revenue & Customs,11 Belgrave Road,SW1V 1TU,703434170000,200,,,G,1096,316,,Information not provided,2008-10-01,E09000033,E14000639,Greater London Authority,2009-01-05,General office,Oil,,,,5073.75,323,161,393,197,0,0,,,,,,,,,,,Heating and Natural Ventilation,C1;,"H M Revenue & Customs, 11 Belgrave Road",Westminster,Cities of London and Westminster,LONDON,2008-10-01,2008-07-31,2009-01-05 09:35:23,,10092014722,Address Matched
75369750942013021113440707309020,,58 Princes Gate,,SW7 2PG,193885300000,118,,,E,57,62,0,General Office,2012-12-03,E09000033,E14000639,Greater London Authority,2013-02-11,General Office,Natural Gas,,,,1392,,,,,,,,,,,,,No,,,4,Heating and Natural Ventilation,C1;,58 Princes Gate,Westminster,Cities of London and Westminster,LONDON,2012-04-01,2012-03-31,2013-02-11 13:44:07,Standard Occupancy,100023378691,Address Matched
13702500442009122316261557309020,,Bessborough Tower,Bessborough Street,SW1V 2JA,347130350000,499,,,G,1258,239,,Covered car park; General office; Restaurant,2009-12-03,E09000033,E14000639,Greater London Authority,2009-12-23,General office,Natural Gas,,No accurate means of discounting or measuring separable energy use of shared services or energy intensive areas such as data server rooms,None,3880,318,116,589,100,0,0,,,,,,,Yes,,3,2,Air Conditioning,S1; C1; H1;,"Bessborough Tower, Bessborough Street",Westminster,Cities of London and Westminster,LONDON,2009-12-29,2009-09-29,2009-12-23 16:26:15,,,
3203220002009120813035567809020,,Courtauld Institute of Art,"Somerset House, Strand",WC2R 0RN,403582860000,119,125,,E,774,173,,Cultural activities; University campus,2009-12-03,E09000033,E14000639,Greater London Authority,2009-12-08,University campus,Natural Gas,,,,9000,99,226,156,81,0,0,783,,189,,,,Yes,,3,3,Mixed-mode with Natural Ventilation,H4; S4;,"Courtauld Institute of Art, Somerset House, Strand",Westminster,Cities of London and Westminster,LONDON,2009-08-31,2009-05-31,2009-12-08 13:03:55,,,
24389120942015051723543068419020,ETHOS,Imperial College,"Sports Centre, 7 Princes Gardens",SW7 1NA,499602460001,98,,,D,643,342,0,Dry Sports And Leisure Facility; Swimming Pool Centre,2014-12-08,E09000033,E14000639,Greater London Authority,2015-05-17,Dry Sports And Leisure Facility,Natural Gas,,Not applicable,Not applicable,6367.6,277,407,184,143,0,0,,,,,,,Yes,,2,5,Mixed-mode with Mechanical Ventilation,H8; H6;,"ETHOS, Imperial College, Sports Centre, 7 Princes Gardens",Westminster,Cities of London and Westminster,LONDON,2015-05-17,2015-04-02,2015-05-17 23:54:30,Extended Occupancy,10033591616,Address Matched
2159920402009050712382819409020,,Kings College London,Strand,WC2R 2LS,546412410000,116,,,E,4626,1564,,University campus,2008-12-01,E09000033,E14000639,Greater London Authority,2009-05-07,University campus,Natural Gas,,Not applicable,Not applicable,60936,132,224,138,80,0,0,,,,,,,,,,,Air Conditioning,S4;,"Kings College London, Strand",Westminster,Cities of London and Westminster,LONDON,2008-12-01,2008-09-29,2009-05-07 12:38:28,,100022807697,Address Matched
41254350802013120314414602519020,THOMAS MORE ROYAL COURTS OF JUSTICE,Royal Courts of Justice,Strand,WC2A 2LL,581105500001,91,85,82,D,635,214,0,General Office,2013-12-02,E09000033,E14000639,Greater London Authority,2013-12-03,General Office,Natural Gas,,,,12284,90,122,94,95,0,0,601,580,180,169,0,0,No,,,4,Heating and Mechanical Ventilation,C1;,"THOMAS MORE ROYAL COURTS OF JUSTICE, Royal Courts of Justice, Strand",Westminster,Cities of London and Westminster,LONDON,2014-01-01,2013-10-31,2013-12-03 14:41:46,Standard Occupancy,100023430224,Address Matched
1998020902011122310051272809220,,Belgravia Police Station,202-206 Buckingham Palace Road,SW1W 9SX,194482870000,122,127,117,E,680,167,0,Emergency Services,2011-12-22,E09000033,E14000639,Greater London Authority,2011-12-23,Emergency Services,Natural Gas,,,,6226.11,138,378,199,70,0,0,722,676,169,117,0,0,Yes,,2,2,Mixed-mode with Mechanical Ventilation,S9;,"Belgravia Police Station, 202-206 Buckingham Palace Road",Westminster,Cities of London and Westminster,LONDON,2011-12-22,2011-09-30,2011-12-23 10:05:12,Standard Occupancy,100023599613,Address Matched
763470642013022010512230909220,,City of Westminster,"Maida Vale Library, Sutherland Avenue",W9 2QT,368337930000,107,73,79,E,29,51,0,Cultural Activities,2012-12-20,E09000033,E14001036,Greater London Authority,2013-02-20,Cultural Activities,Natural Gas,,,,1021,260,182,52,70,0,0,32,33,23,37,0,0,No,,,5,Heating and Natural Ventilation,H4;,"City of Westminster, Maida Vale Library, Sutherland Avenue",Westminster,Westminster North,LONDON,2012-10-01,2012-09-03,2013-02-20 10:51:22,Standard Occupancy,100023511234,Address Matched
84018390142018012609254580609220,,Saw Swee Hock Student Centre,Sheffield Street,WC2A 2EZ,414609680000,63,64,73,C,346,129,90,"Bar, Pub Or Licensed Club; Fitness And Health Centre; Restaurant; University Campus",2016-12-20,E09000033,E14000639,Greater London Authority,2018-01-26,University Campus,Natural Gas,,,,5873,113,296,107,128,0,20.7,355,414,131,133,13,13,Yes,,2,5,Heating and Mechanical Ventilation,H2; H7; H1; S4;,"Saw Swee Hock Student Centre, Sheffield Street",Westminster,Cities of London and Westminster,LONDON,2018-01-19,2017-11-28,2018-01-26 09:25:45,Extended Occupancy,,
5800910742018022710554654269220,COWDRAY HOUSE,London School of Economics & Political Science,Houghton Street,WC2A 2AE,770421250006,40,45,46,B,59,25,0,University Campus,2016-12-24,E09000033,E14000639,Greater London Authority,2018-02-27,University Campus,Natural Gas,,,,2006,65,247,54,106,0,0,69,67,27,32,0,0,Yes,,2,1,Heating and Natural Ventilation,S4;,"COWDRAY HOUSE, London School of Economics & Political Science, Houghton Street",Westminster,Cities of London and Westminster,LONDON,2018-01-19,2017-11-29,2018-02-27 10:55:46,Extended Occupancy,100023430221,Address Matched
45257190202014042909303349309220,,Supreme Court of the United Kingdom,Parliament Square,SW1P 3BD,820669340000,94,,,D,551,90,0,General Office,2013-12-21,E09000033,E14000639,Greater London Authority,2014-04-29,General Office,Natural Gas,,,,6745,69,137,148,136,0,0,,,,,,,Yes,,2,3,Heating and Mechanical Ventilation,C1;,"Supreme Court of the United Kingdom, Parliament Square",Westminster,Cities of London and Westminster,LONDON,2011-12-22,2011-09-30,2014-04-29 09:30:33,Extended Occupancy,100023339468,Address Matched
1034416912017020210034407909227,,London School of Economics,50 Lincoln's Inn Fields,WC2A 3PF,278767920000,120,,,E,35,0,0,University Campus,2016-12-19,E09000033,E14000639,Greater London Authority,2017-02-02,University Campus,Grid Supplied Electricity,,,,305,0,236,210,92,0,0,,,,,,,No,,,4,Natural Ventilation Only,S4;,"London School of Economics, 50 Lincoln's Inn Fields",Westminster,Cities of London and Westminster,LONDON,2016-12-19,2016-12-19,2017-02-02 10:03:44,Extended Occupancy,10033623583,Address Matched
16152451052019060510453503009241,,London College of Fashion,20 John Princes Street,W1G 0BJ,219313240000,105,103,102,E,443,381,0,University Campus,2019-06-05,E09000033,E14000639,Greater London Authority,2019-06-05,University Campus,Oil,,,,9202,156,212,88,80,0,0,449,410,384,353,0,0,Yes,256,,1,Heating and Natural Ventilation,S4;,"London College of Fashion, 20 John Princes Street",Westminster,Cities of London and Westminster,LONDON,2019-07-14,2019-04-30,2019-06-05 10:45:35,Standard Occupancy,100023463131,Address Matched
16152481012018061911372303009241,,London College of Fashion,20 John Princes Street,W1G 0BJ,219313240000,103,102,94,E,449,384,0,University Campus,2018-06-08,E09000033,E14000639,Greater London Authority,2018-06-19,University Campus,Oil,,,,9202,158,225,89,80,0,0,410,408,353,289,0,0,Yes,256,,1,Heating and Natural Ventilation,S4;,"London College of Fashion, 20 John Princes Street",Westminster,Cities of London and Westminster,LONDON,2018-07-14,2018-05-01,2018-06-19 11:37:23,Standard Occupancy,100023463131,Address Matched
23870692012015121323435508009272,,Imperial College London,"Wilson House, 38-76 Sussex Gardens",W2 1UF,220928370000,32,,,B,109,156,0,General Accommodation,2015-03-01,E09000033,E14000639,Greater London Authority,2015-12-13,General Accommodation,Natural Gas,,Not applicable,Not applicable,9580,84,280,21,60,0,0,,,,,,,No,,,5,Heating and Natural Ventilation,S8;,"Imperial College London, Wilson House, 38-76 Sussex Gardens",Westminster,Cities of London and Westminster,LONDON,2015-12-01,2015-11-02,2015-12-13 23:43:55,Standard Occupancy,100023476733,Address Matched
951789052012100921193706909277,,102 Petty France,,SW1H 9AJ,272196570000,122,122,210,E,4116,364,0,Fitness And Health Centre; General Office,2012-10-08,E09000033,E14000639,Greater London Authority,2012-10-09,General Office,Natural Gas,,,,49889,38,110,150,95,0,0,4383,5593,614,878,0,0,Yes,2429,,1,Air Conditioning,H7; C1;,102 Petty France,Westminster,Cities of London and Westminster,LONDON,2012-09-27,2012-08-31,2012-10-09 21:19:37,Standard Occupancy,,
3355740142008113013092752609290,,Nutford House University of London,Brown Street,W1H 5UL,112734650000,90,,,D,120,155,,General accommodation,2008-11-22,E09000033,E14000639,Greater London Authority,2008-11-30,General accommodation,Natural Gas,,Not applicable,Not applicable,3083,258,308,71,73,0,0,,,,,,,,,,,Heating and Natural Ventilation,S8;,"Nutford House University of London, Brown Street",Westminster,Cities of London and Westminster,LONDON,,2008-08-22,2008-11-30 13:09:27,,100023462310,Address Matched
98256480202015011314185058609290,,Porchester Centre,Queensway,W2 5HS,125698650000,121,116,134,E,712,813,0,Entertainment Halls; Swimming Pool Centre; Dry Sports And Leisure Facility,2014-11-28,E09000033,E14001036,Greater London Authority,2015-01-13,Entertainment Halls,Natural Gas,,,,5355.43,782,637,242,204,0,0,742,847,851,881,0,0,Yes,,1,5,Heating and Mechanical Ventilation,H5; H6; H8;,"Porchester Centre, Queensway",Westminster,Westminster North,LONDON,2014-12-10,2014-10-31,2015-01-13 14:18:50,Standard Occupancy,100023484077,Address Matched
679230542010020320230493509290,,Grey Coat Hospital,Horseferry Road,SW1P 2DY,256933590000,89,105,,D,151,108,,Schools and seasonal public buildings,2009-11-27,E09000033,E14000639,Greater London Authority,2010-02-03,Schools and seasonal public buildings,Natural Gas,,,,5804,96,146,47,40,0,0,158,,141,,,,Yes,,2,3,Heating and Natural Ventilation,S3;,"Grey Coat Hospital, Horseferry Road",Westminster,Cities of London and Westminster,LONDON,2009-07-30,2009-04-30,2010-02-03 20:23:04,,10033536505,Address Matched
24079950102012112711474288009290,,Queen Mother Sports Centre,223 Vauxhall Bridge Road,SW1V 1EL,218175080000,116,114,108,E,778,837,0,Swimming Pool Centre; Dry Sports And Leisure Facility,2010-11-28,E09000033,E14000639,Greater London Authority,2012-11-27,Swimming Pool Centre,Natural Gas,,,,5895,732,657,240,196,0,0,931,966,654,538,0,0,Yes,,1,5,Heating and Mechanical Ventilation,H6; H8;,"Queen Mother Sports Centre, 223 Vauxhall Bridge Road",Westminster,Cities of London and Westminster,LONDON,2012-12-10,2012-09-30,2012-11-27 11:47:42,Extended Occupancy,10033599171,Address Matched
24079950142015011314535988009290,,Queen Mother Sports Centre,223 Vauxhall Bridge Road,SW1V 1EL,218175080000,101,94,116,E,801,581,0,Swimming Pool Centre; Dry Sports And Leisure Facility,2014-11-28,E09000033,E14000639,Greater London Authority,2015-01-13,Swimming Pool Centre,Natural Gas,,,,5896.03,508,636,247,199,0,0,801,778,610,837,0,0,Yes,,1,5,Heating and Mechanical Ventilation,H6; H8;,"Queen Mother Sports Centre, 223 Vauxhall Bridge Road",Westminster,Cities of London and Westminster,LONDON,2014-12-10,2014-10-31,2015-01-13 14:53:59,Extended Occupancy,10033599171,Address Matched
7357100842009030514031139909090,,The British Council,10 Spring Gardens,SW1A 2BN,482480930000,176,,,G,1224,239,,General Office,2008-11-01,E09000033,E14000639,Greater London Authority,2009-03-05,General office,Natural Gas,,Not applicable,Not applicable,9819,126,121,227,111,0,0,,,,,,,,,,,Heating and Mechanical Ventilation,C1;,"The British Council, 10 Spring Gardens",Westminster,Cities of London and Westminster,LONDON,2008-11-01,2008-10-31,2009-03-05 14:03:11,,100023612730,Address Matched
41254550802014112718081003539090,WEST GREEN ROYAL COURTS OF JUSTICE,Royal Courts of Justice,Strand,WC2A 2LL,581105500003,48,50,66,B,145,90,0,General Office,2014-11-07,E09000033,E14000639,Greater London Authority,2014-11-27,General Office,Natural Gas,,,,6811,68,105,39,95,0,0,138,234,119,100,0,0,Yes,,2,1,Heating and Mechanical Ventilation,C1;,"WEST GREEN ROYAL COURTS OF JUSTICE, Royal Courts of Justice, Strand",Westminster,Cities of London and Westminster,LONDON,2014-10-01,2014-09-30,2014-11-27 18:08:10,Standard Occupancy,100023430224,Address Matched
4627599052010120713492405929101,4-12 LITTLE TITCHFIELD STREET,University of Westminster,4-16 Little Titchfield Street,W1W 7UW,111895400002,99,83,99,D,507,170,0,University Campus,2010-12-01,E09000033,E14000639,Greater London Authority,2010-12-07,University Campus,Natural Gas,,,,7596,116,239,121,80,0,0,458,553,107,111,0,0,No,,,4,Mixed-mode with Mechanical Ventilation,S4;,"4-12 LITTLE TITCHFIELD STREET, University of Westminster, 4-16 Little Titchfield Street",Westminster,Cities of London and Westminster,LONDON,2010-12-30,2010-10-01,2010-12-07 13:49:24,Standard Occupancy,,
58446989012012032013281807009106,,Little Venice Sports Centre,10 Crompton Street,W2 1ND,161397300000,66,,,C,92,38,0,Dry Sports And Leisure Facility,2012-03-08,E09000033,E14001036,Greater London Authority,2012-03-20,Dry Sports And Leisure Facility,Natural Gas,,Not applicable,Not applicable,1830.5,107,288,92,95,0,0,,,,,,,No,,,5,Heating and Mechanical Ventilation,H8;,"Little Venice Sports Centre, 10 Crompton Street",Westminster,Westminster North,LONDON,2012-03-31,2012-01-03,2012-03-20 13:28:18,Standard Occupancy,10033612553,Address Matched
58446919012019080911112007009106,,Little Venice Sports Centre,10 Crompton Street,W2 1ND,161397300000,40,40,41,B,90,19,,Fitness And Health Centre;Dry Sports And Leisure Facility;,2019-08-09,E09000033,E14001036,Greater London Authority,2019-08-09,Dry Sports And Leisure Facility,Natural Gas,,,,1787.8,53,372,92,148,0,0,96,95,17,17,,,Yes,,2,3,Heating and Mechanical Ventilation,H7; H8;,"Little Venice Sports Centre, 10 Crompton Street",Westminster,Westminster North,LONDON,2019-08-30,2019-06-01,2019-08-09 11:11:20,Extended Occupancy,10033612553,Address Matched
75369798952018011214372005009109,,58 Princes Gate,,SW7 2PG,193885300000,119,137,124,E,96,46,0,University Campus,2018-01-11,E09000033,E14000639,Greater London Authority,2018-01-12,University Campus,Natural Gas,,,,1392,171,215,126,80,0,0,105,98,56,51,0,0,No,,,4,Heating and Natural Ventilation,S4;,58 Princes Gate,Westminster,Cities of London and Westminster,LONDON,2017-09-01,2017-08-01,2018-01-12 14:37:20,Standard Occupancy,100023378691,Address Matched
56516155052013091114505505009122,,Royal College of Surgeons of England,35-43 Lincoln's Inn Fields,WC2A 3PE,127155120000,91,79,66,D,1176,623,0,Cultural Activities; General Office; Hotel; Laboratory Or Operating Theatre,2013-09-05,E09000033,E14000639,Greater London Authority,2013-09-11,General Office,Natural Gas,,,,23055,139,162,93,98,0,0,1160,1089,395,204,0,0,Yes,,3,1,Mixed-mode with Mechanical Ventilation,H4; C1; H3; S10;,"Royal College of Surgeons of England, 35-43 Lincoln's Inn Fields",Westminster,Cities of London and Westminster,LONDON,2011-07-05,2011-06-30,2013-09-11 14:50:55,Standard Occupancy,,
691885012010102323390307009134,,Queens Park Primary School,Droop Street,W10 4DQ,147557630000,202,171,151,G,126,71,0,Schools And Seasonal Public Buildings,2010-09-08,E09000033,E14001036,Greater London Authority,2010-10-23,Schools And Seasonal Public Buildings,Natural Gas,,,,1959,188,143,117,40,0,0,103,78,68,65,0,0,No,,,4,Heating and Natural Ventilation,S3;,"Queens Park Primary School, Droop Street",Westminster,Westminster North,LONDON,2010-03-19,2010-01-31,2010-10-23 23:39:03,,100023433443,Address Matched
80689830052020033111202108009137,,Royal Institute of British Architects,66 Portland Place,W1B 1AD,175008830000,115,,,E,454,159,,Cultural Activities;General Office;General Retail;Restaurant;,2019-08-07,E09000033,E14000639,Greater London Authority,2020-03-31,Cultural Activities,Natural Gas,,Not applicable,Not applicable,6618.13,124,163,125,88,0,0,,,,,,,Yes,,2,3,Heating and Natural Ventilation,H4; H4; C1; C3; H1; H1;,"Royal Institute of British Architects, 66 Portland Place",Westminster,Cities of London and Westminster,LONDON,2020-03-31,2020-01-29,2020-03-31 11:20:21,Extended Occupancy,100023466307,Address Matched
3355793012013112519040904909151,,Nutford House University of London,Brown Street,W1H 5UL,112734650000,71,92,,C,74,159,0,General Accommodation,2013-10-01,E09000033,E14000639,Greater London Authority,2013-11-25,General Accommodation,Natural Gas,,,,3083,266,341,43,73,0,0,105,,175,,0,,Yes,,2,5,Heating and Natural Ventilation,S8;,"Nutford House University of London, Brown Street",Westminster,Cities of London and Westminster,LONDON,2013-10-01,2013-10-01,2013-11-25 19:04:09,Extended Occupancy,100023462310,Address Matched
3355713052016092915345304009151,,Nutford House University of London,Brown Street,W1H 5UL,112734650000,56,45,83,C,122,148,0,General Accommodation,2016-09-09,E09000033,E14000639,Greater London Authority,2016-09-29,General Accommodation,Natural Gas,,,,4971,154,291,45,73,0,0,78,149,143,247,0,0,Yes,10,,1,Heating and Natural Ventilation,S8;,"Nutford House University of London, Brown Street",Westminster,Cities of London and Westminster,LONDON,2016-10-01,2016-07-31,2016-09-29 15:34:53,Extended Occupancy,100023462310,Address Matched
2224676952010101910235707909158,,"1, Carlton Gardens",,SW1Y 5AA,181367950000,52,58,49,C,39,44,0,General Accommodation,2010-10-13,E09000033,E14000639,Greater London Authority,2010-10-19,General Accommodation,Natural Gas,,,,1753,130,297,40,60,0,0,35,31,53,47,0,0,No,,,4,Heating and Natural Ventilation,S8;,"1, Carlton Gardens",Westminster,Cities of London and Westminster,LONDON,2010-10-01,2010-08-31,2010-10-19 10:23:57,,100022731868,Address Matched
